OBJECT_ID,ALARM_ID,ALARM_LVL,ALARM_DESC,POSSIBLE_CAUSES,SUGGESTION
AGV_NODE,1,1,AlreadyHaveCmd,,
AGV_NODE,2,1,LowPowerCharging,,
AGV_NODE,3,1,LoadingOff,,
AGV_NODE,4,1,CarrierIdReadFail,,
AGV_NODE,5,1,CarrierIdIsError,,
AGV_NODE,6,1,MoveFinishFail,,
AGV_NODE,7,1,LoadingOn,,
AGV_NODE,8,1,ForkCommandExist,,
AGV_NODE,9,1,VehicleCannotUnload,,
AGV_NODE,10,1,ForkCommandExist,,
AGV_NODE,11,1,PositionLostWithCmd,,
AGV_NODE,12,1,ChargeDirectionError,,
AGV_NODE,13,1,StartChargeTimeout,,
AGV_NODE,14,2,StopChargeTimeout,,
AGV_NODE,15,1,VehicleCannotload,,
AGV_NODE,16,1,AlreadyHaveCst,,
AGV_NODE,17,1,NoCstToUnload,,
AGV_NODE,18,1,MapCheckFail,,
AGV_NODE,19,1,IsNotTransferCannotOverride,,
AGV_NODE,20,1,IsNotMoveStepCannotOverride,,
AGV_NODE,21,1,IsNotPauseCannotOverride,,
AGV_NODE,22,1,OverrideUnloadAddressUnmatch,,
AGV_NODE,23,1,OverrideLoadAddressUnmatch,,
AGV_NODE,24,1,OverrideToUnloadIsEmpty,,
AGV_NODE,25,1,OverrideToLoadIsEmpty,,
AGV_NODE,26,1,CheckOverrideException,,
AGV_NODE,27,2,VehicleIsNotInAutoMode,,
AGV_NODE,28,1,CarrierIdMisMatch,,
AGV_NODE,29,1,IsCarrierIdReadReplyTimeout,,
AGV_NODE,30,1,VehicleHasAlarm,,
AGV_NODE,31,1,ManualToAutoFail,,
AGV_NODE,32,1,ManualToAutoFail,,
AGV_NODE,33,1,IsNotTransferCannotAvoid,,
AGV_NODE,34,1,IsNotMoveStepCannotAvoid,,
AGV_NODE,35,1,IsNotPauseCannotAvoid,,
AGV_NODE,36,1,CheckAvoidException,,
AGV_NODE,37,2,AgvcCallEms,,
AGV_NODE,38,1,InterlockError,,
AGV_NODE,39,2,PositionError,,
AGV_NODE,40,1,SendWaitTimeout,,
AGV_NODE,99,2,AgvSwitchToManual,,
AGV_NODE,101,2,Plc HeartBeat Timeout,,
AGV_NODE,102,2,Fork Detect Trigger_X134,,
AGV_NODE,103,2,Vehicle Battery Voltage Too High,,
AGV_NODE,104,2,Vehicle Charge Timeout,,
AGV_NODE,105,2,Vehicle Battery Voltage Too Low,,
AGV_NODE,106,2,Door Safety Closed Trigger_X0137,,
AGV_NODE,107,2,Door Safety Locked Trigger_X0138,,
AGV_NODE,108,2,Power Motor Run Mc Trigger_X0164,,
AGV_NODE,109,2,Power Motor Turn Mc Trigger_X0165,,
AGV_NODE,110,2,Device Agent MainFlow Dead,,
AGV_NODE,111,2,Charge Start Command Error,,
AGV_NODE,112,2,Charge Stop Command Error,,
AGV_NODE,113,2,Ffu PowerOn Is Off,,
AGV_NODE,114,2,Safety Relay Not Trigger,,
AGV_NODE,115,2,Power Supply 284V Start1_X010E,,
AGV_NODE,116,2,Power Supply 284V Start2_X010F,,
AGV_NODE,117,2,Power Supply 284V Start3_X0110,,
AGV_NODE,118,2,Power Supply 284V FanAlarm1_X0111,,
AGV_NODE,119,2,Power Supply 284V FanAlarm2_X0112,,
AGV_NODE,120,2,Power Supply 284V FanAlarm3_X0113,,
AGV_NODE,121,2,Power Supply 284V OverCurrentAlarm1_X0114,,
AGV_NODE,122,2,Power Supply 284V OverCurrentAlarm2_X0115,,
AGV_NODE,123,2,Power Supply 284V TemperatureAlarm1_X0116,,
AGV_NODE,124,2,Power Supply 284V TemperatureAlarm2_X0117,,
AGV_NODE,125,2,Power Supply 284V PowerOn_X0118,,
AGV_NODE,126,2,Bat Alarm Fan1_F_X0126,,
AGV_NODE,127,2,Bat Alarm Fan2_F_X0127,,
AGV_NODE,128,2,Bat Alarm OverHeating_F_X0128,,
AGV_NODE,129,2,Bat Alarm Fan1_B_X0129,,
AGV_NODE,130,2,Bat Alarm Fan2_B_X012A,,
AGV_NODE,131,2,Bat Alarm OverHeating_B_X012B,,
AGV_NODE,132,2,Door Safety Off_Y011C,,
AGV_NODE,133,2,Charge Confirm Sensor Off_X139,,
AGV_NODE,134,2,Coupler Is Not At Hp Side,,
AGV_NODE,135,2,Waiting Coupler Op Timeout,,
AGV_NODE,136,2,Waiting Current Up Timeout,,
AGV_NODE,137,2,Waiting Coupler Hp Timeout,,
AGV_NODE,138,2,Waiting Current Down Timeout,,
AGV_NODE,139,2,Forking Interrupt,,
AGV_NODE,140,1,Interface T0 Timeout,,
AGV_NODE,141,1,Interface T1 Timeout,,
AGV_NODE,142,2,Interface T2 Timeout,,
AGV_NODE,143,2,Interface T3 Timeout,,
AGV_NODE,144,2,Interface T4 Timeout,,
AGV_NODE,145,2,Interface T5 Timeout,,
AGV_NODE,146,2,Interface T6 Timeout,,
AGV_NODE,147,2,Interface T7 Timeout,,
AGV_NODE,148,2,Interface T8 Timeout,,
AGV_NODE,149,1,Loading is ON at command Loading,,
AGV_NODE,150,1,Loading is OFF at command Unloading,,
AGV_NODE,151,1,Force charge manual,,
AGV_NODE,100000,2,MoveControl Exception,,
AGV_NODE,100001,1,Send PLC to Stop AGV,,
AGV_NODE,100002,2,Command out of trigger range,,
AGV_NODE,100100,2,Move : Initail Wheel Angle Timeout,,
AGV_NODE,100101,2,Move : Enable allAxis Timeout,,
AGV_NODE,100200,1,Reserve : Get Reserve with MoveControl Idle,,
AGV_NODE,100201,1,Reserve : Get Reserve position not math,,
AGV_NODE,100202,2,Reserve : Command's Reserve out of ReserveList's Range,,
AGV_NODE,100300,2,SlowStop : Timeout,,
AGV_NODE,100400,2,STurn : AGV turning too fast,,
AGV_NODE,100401,2,STurn : AGV turning too slow,,
AGV_NODE,100402,1,STurn : AGV turning with GroupTurn not Ready,,
AGV_NODE,100403,2,STurn : AGV turning with wrong path,,
AGV_NODE,100404,2,STurn : one of wheels turning too slow,,
AGV_NODE,100405,2,STurn : stop in STurn feature distable,,
AGV_NODE,100406,2,STurn : continue in STurn feature distable,,
AGV_NODE,100500,2,RTurn : AGV turning too fast,,
AGV_NODE,100501,2,RTurn : AGV turning too slow,,
AGV_NODE,100502,2,RTurn : Virtual Axis not Link,,
AGV_NODE,100503,2,RTurn : Turn direction format error,,
AGV_NODE,100504,2,RTurn : stop in RTurn feature distable,,
AGV_NODE,100505,2,RTurn : RTurn Control timeout,,
AGV_NODE,100506,2,RTurn : stop in can't continue step,,
AGV_NODE,100507,2,RTurn : continue in RTurn feature distable,,
AGV_NODE,100600,2,StopAndClear : Timeout,,
AGV_NODE,100700,1,SecondCorrection : Timeout,,
AGV_NODE,100701,1,SecondCorrection : Disable Timeout,,
AGV_NODE,101000,2,MoveMethod Initail Fail,,
AGV_NODE,101001,2,MoveMethod Driver Command Fail,,
AGV_NODE,101100,2,MotionDriver_Elmo Initail Fail,,
AGV_NODE,101101,2,MotionDriver_Elmo Connect Fail,,
AGV_NODE,101102,2,MotionDriver_Elmo Axis Setting format error,,
AGV_NODE,101103,2,MotionDriver_Elmo Bulk Exception,,
AGV_NODE,101104,2,MotionDriver_Elmo Disconnect : IPC witch controler,,
AGV_NODE,101105,2,MotionDriver_Elmo Disconnect : controler witch driver,,
AGV_NODE,101106,1,ElmoAlarmCode,,
AGV_NODE,101110,1,MotionDriver Axis Error,,
AGV_NODE,101111,1,MotionDriver Axis XFL Error,,
AGV_NODE,101112,1,MotionDriver Axis XFR Error,,
AGV_NODE,101113,1,MotionDriver Axis XRL Error,,
AGV_NODE,101114,1,MotionDriver Axis XRR Error,,
AGV_NODE,101115,1,MotionDriver Axis TFL Error,,
AGV_NODE,101116,1,MotionDriver Axis TFR Error,,
AGV_NODE,101117,1,MotionDriver Axis TRL Error,,
AGV_NODE,101118,1,MotionDriver Axis TRR Error,,
AGV_NODE,101119,1,MotionDriver Axis VXFL Error,,
AGV_NODE,101120,1,MotionDriver Axis VXFR Error,,
AGV_NODE,101121,1,MotionDriver Axis VXRL Error,,
AGV_NODE,101122,1,MotionDriver Axis VXRR Error,,
AGV_NODE,101123,1,MotionDriver Axis VTFL Error,,
AGV_NODE,101124,1,MotionDriver Axis VTFR Error,,
AGV_NODE,101125,1,MotionDriver Axis VTRL Error,,
AGV_NODE,101126,1,MotionDriver Axis VTRR Error,,
AGV_NODE,101127,1,MotionDriver Axis GX Error,,
AGV_NODE,101128,1,MotionDriver Axis GT Error,,
AGV_NODE,102000,2,LocateControl Initail Fail,,
AGV_NODE,102100,2,LocateDriver_BarcodeMapSystem Initail Fail,,
AGV_NODE,102101,2,LocateDriver_BarcodeMapSystem Connect Fail,,
AGV_NODE,102102,1,LocateDriver_BarcodeMapSystem data format error,,
AGV_NODE,102103,1,LocateDriver_BarcodeMapSystem LON Exception,,
AGV_NODE,102104,1,LocateDriver_BarcodeMapSystem Error,,
AGV_NODE,102200,2,LocateDriver_SLAM_Sick Initail Fail,,
AGV_NODE,102201,2,LocateDriver_SLAM_Sick Connect Fail,,
AGV_NODE,102202,2,LocateDriver_SLAM_Sick data format error,,
AGV_NODE,102203,1,LocateDriver_SLAM_Sick wrong locate,,
AGV_NODE,103000,1,CreateMoveCommandList Fail,,
AGV_NODE,103100,1,Can't Override : Can't Pause now,,
AGV_NODE,103101,2,Can't Override : Override Timeout,,
AGV_NODE,104000,1,Can't Auto : MoveControl Status is not Idle,,
AGV_NODE,104001,1,Can't Auto : Motion Driver Disconnect,,
AGV_NODE,104002,1,Can't Auto : MoveCommandControl Intail Fail,,
AGV_NODE,104003,1,Can't Auto : Closing program,,
AGV_NODE,104004,1,Can't Auto : Axis Error,,
AGV_NODE,104005,1,Can't Auto : Wait ResetAlarm Finish,,
AGV_NODE,104006,1,Can't Auto : JogPitch Action,,
AGV_NODE,104007,1,Can't Auto : LocateControl Intail Fail,,
AGV_NODE,104008,1,Can't Auto : Locate Driver Disconnect,,
AGV_NODE,104009,1,Can't Auto : Locate Driver Error,,
AGV_NODE,104010,1,Can't Auto : AutoAction Fail,,
AGV_NODE,104100,1,Reject Move Command : MovecmdInfo data error,,
AGV_NODE,104101,1,Reject Move Command : Closing Program,,
AGV_NODE,104102,1,Reject Move Command : MoveControl Status is not Idle,,
AGV_NODE,104103,1,Reject Move Command : Charging,,
AGV_NODE,104104,1,Reject Move Command : Fork isn't in home Status,,
AGV_NODE,104105,1,Reject Move Command : MoveControl driver disconnect,,
AGV_NODE,104106,1,Reject Move Commandmiddler : No current coordinates,,
AGV_NODE,104107,1,Reject Move Command : Not is start position,,
AGV_NODE,104108,1,Reject Move Command : Not is start AGV angle,,
AGV_NODE,104109,1,Reject Move Command : in cancel flow,,
AGV_NODE,104110,1,Reject Move Command : in AutoRetry flow,,
AGV_NODE,104200,2,SafetyStop : Fork isn't in home Status,,
AGV_NODE,104201,2,SafetyStop : Charging,,
AGV_NODE,104202,2,SafetyStop : Excessive angular deviation,,
AGV_NODE,104203,2,SafetyStop : Excessive section deviation,,
AGV_NODE,104204,2,SafetyStop : Too long not read barcode (turn),,
AGV_NODE,104205,2,SafetyStop : Too long not read barcode (line),,
AGV_NODE,104206,2,SafetyStop : AGV Stop without reason,,
AGV_NODE,104207,2,SafetyStop : Velocity change error,,
AGV_NODE,104208,2,SafetyStop : Axis error,,
AGV_NODE,104209,2,SafetyStop : LocateControl Error,,
AGV_NODE,104210,2,SafetyStop : Stop Request,,
AGV_NODE,104211,2,SafetyStop : Bumper Stop,,
AGV_NODE,104212,2,SafetyStop : EMO Stop,,
AGV_NODE,104213,2,SafetyStop : Delta update value error,,
AGV_NODE,104300,1,Can't Reset Alarm : Main Flow Exception,,
AGV_NODE,104301,1,Can't Reset Alarm : stop in turn flow,,
AGV_NODE,104302,1,Can't Reset Alarm : vehicle not in section,,
AGV_NODE,104303,1,Can't Reset Alarm : Locate Control Error,,
AGV_NODE,104304,1,Can't Reset Alarm : Motion Control Error,,
AGV_NODE,104400,1,Can't AutoReset : Special Alarm,,
AGV_NODE,104500,2,Can't AutoRetry : AutoRetry Count more than config,,
AGV_NODE,104501,2,Can't AutoRetry : AutoReset fail,,
AGV_NODE,104502,2,Can't AutoRetry : Create Retry MoveCmdInfo fail,,
AGV_NODE,104600,2,BeamSensor singal on Timeout,,
AGV_NODE,105000,1,WhellTocWarn,,
AGV_NODE,200001,2,Emergency Stop(FL Side)[X013A],,
AGV_NODE,200002,2,Emergency Stop(FR Side)[X013B],,
AGV_NODE,200003,2,Emergency Stop(BL Side)[X013C],,
AGV_NODE,200004,2,Emergency Stop(BR Side)[X013D],,
AGV_NODE,200005,2,Bump Sensor Error(F side)[X0120],,
AGV_NODE,200006,2,Bump Sensor Error(B side)[X0121],,
AGV_NODE,200007,2,Bump Sensor Error(L side)[X0122],,
AGV_NODE,200008,2,Bump Sensor Error(R side)[X0123],,
AGV_NODE,200009,2,Walker Wheel Motor Error(FR Side)[X160],,
AGV_NODE,200010,2,Walker Wheel Motor Error(FL Side)[X161],,
AGV_NODE,200011,2,Walker Wheel Motor Error(BR Side)[X162],,
AGV_NODE,200012,2,Walker Wheel Motor Error(BL Side)[X163],,
AGV_NODE,200013,2,284V No Power On,,
AGV_NODE,200014,2,,,
AGV_NODE,200015,2,IPC Alive off,,
AGV_NODE,200018,2,Walker Wheel Motor Error(FL Side),,
AGV_NODE,200019,2,Walker Wheel Motor Error(BR Side),,
AGV_NODE,200020,2,Walker Wheel Motor Error(BL Side),,
